# Code generated by scripts/generate_iam_mappings.go; DO NOT EDIT.
# Source: https://servicereference.us-east-1.amazonaws.com/v1/service-list.json
# Services: 452
cognito-idp:AdminAddUserToGroup	cognito-idp:AdminAddUserToGroup
cognito-idp:AdminConfirmSignUp	cognito-idp:AdminConfirmSignUp
cognito-idp:AdminCreateUser	cognito-idp:AdminCreateUser
cognito-idp:AdminDeleteUser	cognito-idp:AdminDeleteUser
cognito-idp:AdminDeleteUserAttributes	cognito-idp:AdminDeleteUserAttributes
cognito-idp:AdminDisableProviderForUser	cognito-idp:AdminDisableProviderForUser
cognito-idp:AdminDisableUser	cognito-idp:AdminDisableUser
cognito-idp:AdminEnableUser	cognito-idp:AdminEnableUser
cognito-idp:AdminForgetDevice	cognito-idp:AdminForgetDevice
cognito-idp:AdminGetDevice	cognito-idp:AdminGetDevice
cognito-idp:AdminGetUser	cognito-idp:AdminGetUser
cognito-idp:AdminGetUserAuthFactors	cognito-idp:AdminGetUserAuthFactors
cognito-idp:AdminInitiateAuth	cognito-idp:AdminInitiateAuth
cognito-idp:AdminLinkProviderForUser	cognito-idp:AdminLinkProviderForUser
cognito-idp:AdminListDevices	cognito-idp:AdminListDevices
cognito-idp:AdminListGroupsForUser	cognito-idp:AdminListGroupsForUser
cognito-idp:AdminListUserAuthEvents	cognito-idp:AdminListUserAuthEvents
cognito-idp:AdminRemoveUserFromGroup	cognito-idp:AdminRemoveUserFromGroup
cognito-idp:AdminResetUserPassword	cognito-idp:AdminResetUserPassword
cognito-idp:AdminRespondToAuthChallenge	cognito-idp:AdminRespondToAuthChallenge
cognito-idp:AdminSetUserMFAPreference	cognito-idp:AdminSetUserMFAPreference
cognito-idp:AdminSetUserPassword	cognito-idp:AdminSetUserPassword
cognito-idp:AdminSetUserSettings	cognito-idp:AdminSetUserSettings
cognito-idp:AdminUpdateAuthEventFeedback	cognito-idp:AdminUpdateAuthEventFeedback
cognito-idp:AdminUpdateDeviceStatus	cognito-idp:AdminUpdateDeviceStatus
cognito-idp:AdminUpdateUserAttributes	cognito-idp:AdminUpdateUserAttributes
cognito-idp:AdminUserGlobalSignOut	cognito-idp:AdminUserGlobalSignOut
cognito-idp:AssociateSoftwareToken	cognito-idp:AssociateSoftwareToken
cognito-idp:ChangePassword	cognito-idp:ChangePassword
cognito-idp:ConfirmDevice	cognito-idp:ConfirmDevice
cognito-idp:ConfirmForgotPassword	cognito-idp:ConfirmForgotPassword
cognito-idp:ConfirmSignUp	cognito-idp:ConfirmSignUp
cognito-idp:CreateGroup	cognito-idp:CreateGroup,iam:PassRole
cognito-idp:CreateIdentityProvider	cognito-idp:CreateIdentityProvider
cognito-idp:CreateManagedLoginBranding	cognito-idp:CreateManagedLoginBranding
cognito-idp:CreateResourceServer	cognito-idp:CreateResourceServer
cognito-idp:CreateTerms	cognito-idp:CreateTerms
cognito-idp:CreateUserImportJob	cognito-idp:CreateUserImportJob,iam:PassRole
cognito-idp:CreateUserPool	cognito-idp:CreateUserPool,cognito-idp:TagResource,iam:PassRole
cognito-idp:CreateUserPoolClient	cognito-idp:CreateUserPoolClient,iam:PassRole
cognito-idp:CreateUserPoolDomain	cognito-idp:CreateUserPoolDomain
cognito-idp:CreateUserPoolReplica	cognito-idp:CreateUserPoolReplica,cognito-idp:TagResource
cognito-idp:DeleteGroup	cognito-idp:DeleteGroup
cognito-idp:DeleteIdentityProvider	cognito-idp:DeleteIdentityProvider
cognito-idp:DeleteManagedLoginBranding	cognito-idp:DeleteManagedLoginBranding
cognito-idp:DeleteResourceServer	cognito-idp:DeleteResourceServer
cognito-idp:DeleteTerms	cognito-idp:DeleteTerms
cognito-idp:DeleteUser	cognito-idp:DeleteUser
cognito-idp:DeleteUserAttributes	cognito-idp:DeleteUserAttributes
cognito-idp:DeleteUserPool	cognito-idp:DeleteUserPool
cognito-idp:DeleteUserPoolClient	cognito-idp:DeleteUserPoolClient
cognito-idp:DeleteUserPoolClientSecret	cognito-idp:DeleteUserPoolClientSecret
cognito-idp:DeleteUserPoolDomain	cognito-idp:DeleteUserPoolDomain
cognito-idp:DeleteUserPoolReplica	cognito-idp:DeleteUserPoolReplica
cognito-idp:DescribeIdentityProvider	cognito-idp:DescribeIdentityProvider
cognito-idp:DescribeManagedLoginBranding	cognito-idp:DescribeManagedLoginBranding
cognito-idp:DescribeManagedLoginBrandingByClient	cognito-idp:DescribeManagedLoginBrandingByClient
cognito-idp:DescribeResourceServer	cognito-idp:DescribeResourceServer
cognito-idp:DescribeRiskConfiguration	cognito-idp:DescribeRiskConfiguration
cognito-idp:DescribeTerms	cognito-idp:DescribeTerms
cognito-idp:DescribeUserImportJob	cognito-idp:DescribeUserImportJob
cognito-idp:DescribeUserPool	cognito-idp:DescribeUserPool
cognito-idp:DescribeUserPoolClient	cognito-idp:DescribeUserPoolClient
cognito-idp:DescribeUserPoolDomain	cognito-idp:DescribeUserPoolDomain
cognito-idp:ForgetDevice	cognito-idp:ForgetDevice
cognito-idp:ForgotPassword	cognito-idp:ForgotPassword
cognito-idp:GetCSVHeader	cognito-idp:GetCSVHeader
cognito-idp:GetDevice	cognito-idp:GetDevice
cognito-idp:GetGroup	cognito-idp:GetGroup
cognito-idp:GetIdentityProviderByIdentifier	cognito-idp:GetIdentityProviderByIdentifier
cognito-idp:GetLogDeliveryConfiguration	cognito-idp:GetLogDeliveryConfiguration
cognito-idp:GetProvisionedLimit	cognito-idp:GetProvisionedLimit
cognito-idp:GetSigningCertificate	cognito-idp:GetSigningCertificate
cognito-idp:GetTokensFromRefreshToken	cognito-idp:GetTokensFromRefreshToken
cognito-idp:GetUICustomization	cognito-idp:GetUICustomization
cognito-idp:GetUser	cognito-idp:GetUser
cognito-idp:GetUserAttributeVerificationCode	cognito-idp:GetUserAttributeVerificationCode
cognito-idp:GetUserPoolMfaConfig	cognito-idp:GetUserPoolMfaConfig
cognito-idp:GlobalSignOut	cognito-idp:GlobalSignOut
cognito-idp:InitiateAuth	cognito-idp:InitiateAuth
cognito-idp:ListDevices	cognito-idp:ListDevices
cognito-idp:ListGroups	cognito-idp:ListGroups
cognito-idp:ListIdentityProviders	cognito-idp:ListIdentityProviders
cognito-idp:ListResourceServers	cognito-idp:ListResourceServers
cognito-idp:ListTagsForResource	cognito-idp:ListTagsForResource
cognito-idp:ListTerms	cognito-idp:ListTerms
cognito-idp:ListUserImportJobs	cognito-idp:ListUserImportJobs
cognito-idp:ListUserPoolClientSecrets	cognito-idp:ListUserPoolClientSecrets
cognito-idp:ListUserPoolClients	cognito-idp:ListUserPoolClients
cognito-idp:ListUserPoolReplicas	cognito-idp:ListUserPoolReplicas
cognito-idp:ListUserPools	cognito-idp:ListUserPools
cognito-idp:ListUsers	cognito-idp:ListUsers
cognito-idp:ListUsersInGroup	cognito-idp:ListUsersInGroup
cognito-idp:ResendConfirmationCode	cognito-idp:ResendConfirmationCode
cognito-idp:RespondToAuthChallenge	cognito-idp:RespondToAuthChallenge
cognito-idp:RevokeToken	cognito-idp:RevokeToken
cognito-idp:SetLogDeliveryConfiguration	cognito-idp:SetLogDeliveryConfiguration
cognito-idp:SetRiskConfiguration	cognito-idp:SetRiskConfiguration
cognito-idp:SetUICustomization	cognito-idp:SetUICustomization
cognito-idp:SetUserMFAPreference	cognito-idp:SetUserMFAPreference
cognito-idp:SetUserPoolMfaConfig	cognito-idp:SetUserPoolMfaConfig,iam:PassRole
cognito-idp:SetUserSettings	cognito-idp:SetUserSettings
cognito-idp:SignUp	cognito-idp:SignUp
cognito-idp:StartUserImportJob	cognito-idp:StartUserImportJob
cognito-idp:StopUserImportJob	cognito-idp:StopUserImportJob
cognito-idp:TagResource	cognito-idp:TagResource
cognito-idp:UntagResource	cognito-idp:UntagResource
cognito-idp:UpdateAuthEventFeedback	cognito-idp:UpdateAuthEventFeedback
cognito-idp:UpdateDeviceStatus	cognito-idp:UpdateDeviceStatus
cognito-idp:UpdateGroup	cognito-idp:UpdateGroup,iam:PassRole
cognito-idp:UpdateIdentityProvider	cognito-idp:UpdateIdentityProvider
cognito-idp:UpdateManagedLoginBranding	cognito-idp:UpdateManagedLoginBranding
cognito-idp:UpdateProvisionedLimit	cognito-idp:UpdateProvisionedLimit
cognito-idp:UpdateResourceServer	cognito-idp:UpdateResourceServer
cognito-idp:UpdateTerms	cognito-idp:UpdateTerms
cognito-idp:UpdateUserAttributes	cognito-idp:UpdateUserAttributes
cognito-idp:UpdateUserPool	cognito-idp:TagResource,cognito-idp:UntagResource,cognito-idp:UpdateUserPool,iam:PassRole
cognito-idp:UpdateUserPoolClient	cognito-idp:UpdateUserPoolClient,iam:PassRole
cognito-idp:UpdateUserPoolDomain	cognito-idp:UpdateUserPoolDomain
cognito-idp:UpdateUserPoolReplica	cognito-idp:UpdateUserPoolReplica
cognito-idp:VerifySoftwareToken	cognito-idp:VerifySoftwareToken
cognito-idp:VerifyUserAttribute	cognito-idp:VerifyUserAttribute
cognito-sync:BulkPublish	cognito-sync:BulkPublish
cognito-sync:DeleteDataset	cognito-sync:DeleteDataset
cognito-sync:DescribeDataset	cognito-sync:DescribeDataset
cognito-sync:DescribeIdentityPoolUsage	cognito-sync:DescribeIdentityPoolUsage
cognito-sync:DescribeIdentityUsage	cognito-sync:DescribeIdentityUsage
cognito-sync:GetBulkPublishDetails	cognito-sync:GetBulkPublishDetails
cognito-sync:GetCognitoEvents	cognito-sync:GetCognitoEvents
cognito-sync:GetIdentityPoolConfiguration	cognito-sync:GetIdentityPoolConfiguration
cognito-sync:ListDatasets	cognito-sync:ListDatasets
cognito-sync:ListIdentityPoolUsage	cognito-sync:ListIdentityPoolUsage
cognito-sync:ListRecords	cognito-sync:ListRecords
cognito-sync:RegisterDevice	cognito-sync:RegisterDevice
cognito-sync:SetCognitoEvents	cognito-sync:SetCognitoEvents
cognito-sync:SetIdentityPoolConfiguration	cognito-sync:SetIdentityPoolConfiguration,iam:PassRole
cognito-sync:SubscribeToDataset	cognito-sync:SubscribeToDataset
cognito-sync:UnsubscribeFromDataset	cognito-sync:UnsubscribeFromDataset
cognito-sync:UpdateRecords	cognito-sync:UpdateRecords
comprehend:BatchDetectDominantLanguage	comprehend:BatchDetectDominantLanguage
comprehend:BatchDetectEntities	comprehend:BatchDetectEntities
comprehend:BatchDetectKeyPhrases	comprehend:BatchDetectKeyPhrases
comprehend:BatchDetectSentiment	comprehend:BatchDetectSentiment
comprehend:BatchDetectSyntax	comprehend:BatchDetectSyntax
comprehend:BatchDetectTargetedSentiment	comprehend:BatchDetectTargetedSentiment
comprehend:ClassifyDocument	comprehend:ClassifyDocument
comprehend:ContainsPiiEntities	comprehend:ContainsPiiEntities
comprehend:CreateDataset	comprehend:CreateDataset,comprehend:TagResource
comprehend:CreateDocumentClassifier	comprehend:CreateDocumentClassifier,comprehend:TagResource,iam:PassRole
comprehend:CreateEndpoint	comprehend:CreateEndpoint,comprehend:TagResource,iam:PassRole
comprehend:CreateEntityRecognizer	comprehend:CreateEntityRecognizer,comprehend:TagResource,iam:PassRole
comprehend:CreateFlywheel	comprehend:CreateFlywheel,comprehend:TagResource,iam:PassRole
comprehend:DeleteDocumentClassifier	comprehend:DeleteDocumentClassifier
comprehend:DeleteEndpoint	comprehend:DeleteEndpoint
comprehend:DeleteEntityRecognizer	comprehend:DeleteEntityRecognizer
comprehend:DeleteFlywheel	comprehend:DeleteFlywheel
comprehend:DeleteResourcePolicy	comprehend:DeleteResourcePolicy
comprehend:DescribeDataset	comprehend:DescribeDataset
comprehend:DescribeDocumentClassificationJob	comprehend:DescribeDocumentClassificationJob
comprehend:DescribeDocumentClassifier	comprehend:DescribeDocumentClassifier
comprehend:DescribeDominantLanguageDetectionJob	comprehend:DescribeDominantLanguageDetectionJob
comprehend:DescribeEndpoint	comprehend:DescribeEndpoint
comprehend:DescribeEntitiesDetectionJob	comprehend:DescribeEntitiesDetectionJob
comprehend:DescribeEntityRecognizer	comprehend:DescribeEntityRecognizer
comprehend:DescribeEventsDetectionJob	comprehend:DescribeEventsDetectionJob
comprehend:DescribeFlywheel	comprehend:DescribeFlywheel
comprehend:DescribeFlywheelIteration	comprehend:DescribeFlywheelIteration
comprehend:DescribeKeyPhrasesDetectionJob	comprehend:DescribeKeyPhrasesDetectionJob
comprehend:DescribePiiEntitiesDetectionJob	comprehend:DescribePiiEntitiesDetectionJob
comprehend:DescribeResourcePolicy	comprehend:DescribeResourcePolicy
comprehend:DescribeSentimentDetectionJob	comprehend:DescribeSentimentDetectionJob
comprehend:DescribeTargetedSentimentDetectionJob	comprehend:DescribeTargetedSentimentDetectionJob
comprehend:DescribeTopicsDetectionJob	comprehend:DescribeTopicsDetectionJob
comprehend:DetectDominantLanguage	comprehend:DetectDominantLanguage
comprehend:DetectEntities	comprehend:DetectEntities
comprehend:DetectKeyPhrases	comprehend:DetectKeyPhrases
comprehend:DetectPiiEntities	comprehend:DetectPiiEntities
comprehend:DetectSentiment	comprehend:DetectSentiment
comprehend:DetectSyntax	comprehend:DetectSyntax
comprehend:DetectTargetedSentiment	comprehend:DetectTargetedSentiment
comprehend:DetectToxicContent	comprehend:DetectToxicContent
comprehend:ImportModel	comprehend:ImportModel,iam:PassRole
comprehend:ListDatasets	comprehend:ListDatasets
comprehend:ListDocumentClassificationJobs	comprehend:ListDocumentClassificationJobs
comprehend:ListDocumentClassifierSummaries	comprehend:ListDocumentClassifierSummaries
comprehend:ListDocumentClassifiers	comprehend:ListDocumentClassifiers
comprehend:ListDominantLanguageDetectionJobs	comprehend:ListDominantLanguageDetectionJobs
comprehend:ListEndpoints	comprehend:ListEndpoints
comprehend:ListEntitiesDetectionJobs	comprehend:ListEntitiesDetectionJobs
comprehend:ListEntityRecognizerSummaries	comprehend:ListEntityRecognizerSummaries
comprehend:ListEntityRecognizers	comprehend:ListEntityRecognizers
comprehend:ListEventsDetectionJobs	comprehend:ListEventsDetectionJobs
comprehend:ListFlywheelIterationHistory	comprehend:ListFlywheelIterationHistory
comprehend:ListFlywheels	comprehend:ListFlywheels
comprehend:ListKeyPhrasesDetectionJobs	comprehend:ListKeyPhrasesDetectionJobs
comprehend:ListPiiEntitiesDetectionJobs	comprehend:ListPiiEntitiesDetectionJobs
comprehend:ListSentimentDetectionJobs	comprehend:ListSentimentDetectionJobs
comprehend:ListTagsForResource	comprehend:ListTagsForResource
comprehend:ListTargetedSentimentDetectionJobs	comprehend:ListTargetedSentimentDetectionJobs
comprehend:ListTopicsDetectionJobs	comprehend:ListTopicsDetectionJobs
comprehend:PutResourcePolicy	comprehend:PutResourcePolicy
comprehend:StartDocumentClassificationJob	comprehend:StartDocumentClassificationJob,comprehend:TagResource,iam:PassRole
comprehend:StartDominantLanguageDetectionJob	comprehend:StartDominantLanguageDetectionJob,comprehend:TagResource,iam:PassRole
comprehend:StartEntitiesDetectionJob	comprehend:StartEntitiesDetectionJob,comprehend:TagResource,iam:PassRole
comprehend:StartEventsDetectionJob	comprehend:StartEventsDetectionJob,comprehend:TagResource,iam:PassRole
comprehend:StartFlywheelIteration	comprehend:StartFlywheelIteration
comprehend:StartKeyPhrasesDetectionJob	comprehend:StartKeyPhrasesDetectionJob,comprehend:TagResource,iam:PassRole
comprehend:StartPiiEntitiesDetectionJob	comprehend:StartPiiEntitiesDetectionJob,comprehend:TagResource,iam:PassRole
comprehend:StartSentimentDetectionJob	comprehend:StartSentimentDetectionJob,comprehend:TagResource,iam:PassRole
comprehend:StartTargetedSentimentDetectionJob	comprehend:StartTargetedSentimentDetectionJob,comprehend:TagResource,iam:PassRole
comprehend:StartTopicsDetectionJob	comprehend:StartTopicsDetectionJob,comprehend:TagResource,iam:PassRole
comprehend:StopDominantLanguageDetectionJob	comprehend:StopDominantLanguageDetectionJob
comprehend:StopEntitiesDetectionJob	comprehend:StopEntitiesDetectionJob
comprehend:StopEventsDetectionJob	comprehend:StopEventsDetectionJob
comprehend:StopKeyPhrasesDetectionJob	comprehend:StopKeyPhrasesDetectionJob
comprehend:StopPiiEntitiesDetectionJob	comprehend:StopPiiEntitiesDetectionJob
comprehend:StopSentimentDetectionJob	comprehend:StopSentimentDetectionJob
comprehend:StopTargetedSentimentDetectionJob	comprehend:StopTargetedSentimentDetectionJob
comprehend:StopTrainingDocumentClassifier	comprehend:StopTrainingDocumentClassifier
comprehend:StopTrainingEntityRecognizer	comprehend:StopTrainingEntityRecognizer
comprehend:TagResource	comprehend:TagResource
comprehend:UntagResource	comprehend:UntagResource
comprehend:UpdateEndpoint	comprehend:UpdateEndpoint,iam:PassRole
comprehend:UpdateFlywheel	comprehend:UpdateFlywheel,iam:PassRole
comprehendmedical:DescribeEntitiesDetectionV2Job	comprehendmedical:DescribeEntitiesDetectionV2Job
comprehendmedical:DescribeICD10CMInferenceJob	comprehendmedical:DescribeICD10CMInferenceJob
comprehendmedical:DescribePHIDetectionJob	comprehendmedical:DescribePHIDetectionJob
comprehendmedical:DescribeRxNormInferenceJob	comprehendmedical:DescribeRxNormInferenceJob
comprehendmedical:DescribeSNOMEDCTInferenceJob	comprehendmedical:DescribeSNOMEDCTInferenceJob
comprehendmedical:DetectEntitiesV2	comprehendmedical:DetectEntitiesV2
comprehendmedical:DetectPHI	comprehendmedical:DetectPHI
comprehendmedical:InferICD10CM	comprehendmedical:InferICD10CM
comprehendmedical:InferRxNorm	comprehendmedical:InferRxNorm
comprehendmedical:InferSNOMEDCT	comprehendmedical:InferSNOMEDCT
comprehendmedical:ListEntitiesDetectionV2Jobs	comprehendmedical:ListEntitiesDetectionV2Jobs
comprehendmedical:ListICD10CMInferenceJobs	comprehendmedical:ListICD10CMInferenceJobs
comprehendmedical:ListPHIDetectionJobs	comprehendmedical:ListPHIDetectionJobs
comprehendmedical:ListRxNormInferenceJobs	comprehendmedical:ListRxNormInferenceJobs
comprehendmedical:ListSNOMEDCTInferenceJobs	comprehendmedical:ListSNOMEDCTInferenceJobs
comprehendmedical:StartEntitiesDetectionV2Job	comprehendmedical:StartEntitiesDetectionV2Job,iam:PassRole
comprehendmedical:StartICD10CMInferenceJob	comprehendmedical:StartICD10CMInferenceJob,iam:PassRole
comprehendmedical:StartPHIDetectionJob	comprehendmedical:StartPHIDetectionJob,iam:PassRole
comprehendmedical:StartRxNormInferenceJob	comprehendmedical:StartRxNormInferenceJob,iam:PassRole
comprehendmedical:StartSNOMEDCTInferenceJob	comprehendmedical:StartSNOMEDCTInferenceJob,iam:PassRole
comprehendmedical:StopEntitiesDetectionV2Job	comprehendmedical:StopEntitiesDetectionV2Job
comprehendmedical:StopICD10CMInferenceJob	comprehendmedical:StopICD10CMInferenceJob
comprehendmedical:StopPHIDetectionJob	comprehendmedical:StopPHIDetectionJob
comprehendmedical:StopRxNormInferenceJob	comprehendmedical:StopRxNormInferenceJob
comprehendmedical:StopSNOMEDCTInferenceJob	comprehendmedical:StopSNOMEDCTInferenceJob
compute-optimizer-automation:AssociateAccounts	aco-automation:AssociateAccounts
compute-optimizer-automation:CreateAutomationRule	aco-automation:CreateAutomationRule,aco-automation:TagResource
compute-optimizer-automation:DeleteAutomationRule	aco-automation:DeleteAutomationRule
compute-optimizer-automation:DisassociateAccounts	aco-automation:DisassociateAccounts
compute-optimizer-automation:GetAutomationEvent	aco-automation:GetAutomationEvent
compute-optimizer-automation:GetAutomationRule	aco-automation:GetAutomationRule
compute-optimizer-automation:GetEnrollmentConfiguration	aco-automation:GetEnrollmentConfiguration
compute-optimizer-automation:ListAccounts	aco-automation:ListAccounts
compute-optimizer-automation:ListAutomationEventSteps	aco-automation:ListAutomationEventSteps
compute-optimizer-automation:ListAutomationEventSummaries	aco-automation:ListAutomationEventSummaries
compute-optimizer-automation:ListAutomationEvents	aco-automation:ListAutomationEvents
compute-optimizer-automation:ListAutomationRulePreview	aco-automation:ListAutomationRulePreview,ec2:DescribeVolumes
compute-optimizer-automation:ListAutomationRulePreviewSummaries	aco-automation:ListAutomationRulePreviewSummaries
compute-optimizer-automation:ListAutomationRules	aco-automation:ListAutomationRules
compute-optimizer-automation:ListRecommendedActionSummaries	aco-automation:ListRecommendedActionSummaries
compute-optimizer-automation:ListRecommendedActions	aco-automation:ListRecommendedActions,ec2:DescribeVolumes
compute-optimizer-automation:ListTagsForResource	aco-automation:ListTagsForResource
compute-optimizer-automation:RollbackAutomationEvent	aco-automation:RollbackAutomationEvent
compute-optimizer-automation:StartAutomationEvent	aco-automation:StartAutomationEvent
compute-optimizer-automation:TagResource	aco-automation:TagResource
compute-optimizer-automation:UntagResource	aco-automation:UntagResource
compute-optimizer-automation:UpdateAutomationRule	aco-automation:UpdateAutomationRule
compute-optimizer-automation:UpdateEnrollmentConfiguration	aco-automation:UpdateEnrollmentConfiguration
compute-optimizer:DeleteRecommendationPreferences	compute-optimizer:DeleteRecommendationPreferences
compute-optimizer:DescribeRecommendationExportJobs	compute-optimizer:DescribeRecommendationExportJobs
compute-optimizer:ExportAutoScalingGroupRecommendations	autoscaling:DescribeAutoScalingGroups,compute-optimizer:ExportAutoScalingGroupRecommendations,compute-optimizer:GetAutoScalingGroupRecommendations
compute-optimizer:ExportEBSVolumeRecommendations	compute-optimizer:ExportEBSVolumeRecommendations,compute-optimizer:GetEBSVolumeRecommendations,ec2:DescribeVolumes
compute-optimizer:ExportEC2InstanceRecommendations	compute-optimizer:ExportEC2InstanceRecommendations,compute-optimizer:GetEC2InstanceRecommendations,ec2:DescribeInstances
compute-optimizer:ExportECSServiceRecommendations	compute-optimizer:ExportECSServiceRecommendations,compute-optimizer:GetECSServiceRecommendations,ecs:ListClusters,ecs:ListServices
compute-optimizer:ExportIdleRecommendations	compute-optimizer:ExportIdleRecommendations,compute-optimizer:GetIdleRecommendations
compute-optimizer:ExportLambdaFunctionRecommendations	compute-optimizer:ExportLambdaFunctionRecommendations,compute-optimizer:GetLambdaFunctionRecommendations,lambda:ListFunctions,lambda:ListProvisionedConcurrencyConfigs
compute-optimizer:ExportLicenseRecommendations	compute-optimizer:ExportLicenseRecommendations,compute-optimizer:GetLicenseRecommendations,ec2:DescribeInstances
compute-optimizer:ExportRDSDatabaseRecommendations	compute-optimizer:ExportRDSDatabaseRecommendations,compute-optimizer:GetRDSDatabaseRecommendations,rds:DescribeDBClusters,rds:DescribeDBInstances
compute-optimizer:GetAutoScalingGroupRecommendations	autoscaling:DescribeAutoScalingGroups,compute-optimizer:GetAutoScalingGroupRecommendations
compute-optimizer:GetEBSVolumeRecommendations	compute-optimizer:GetEBSVolumeRecommendations,ec2:DescribeVolumes
compute-optimizer:GetEC2InstanceRecommendations	compute-optimizer:GetEC2InstanceRecommendations,ec2:DescribeInstances
compute-optimizer:GetEC2RecommendationProjectedMetrics	compute-optimizer:GetEC2RecommendationProjectedMetrics,ec2:DescribeInstances
compute-optimizer:GetECSServiceRecommendationProjectedMetrics	compute-optimizer:GetECSServiceRecommendationProjectedMetrics
compute-optimizer:GetECSServiceRecommendations	compute-optimizer:GetECSServiceRecommendations,ecs:ListClusters,ecs:ListServices
compute-optimizer:GetEffectiveRecommendationPreferences	autoscaling:DescribeAutoScalingGroups,autoscaling:DescribeAutoScalingInstances,compute-optimizer:GetEffectiveRecommendationPreferences,ec2:DescribeInstances
compute-optimizer:GetEnrollmentStatus	compute-optimizer:GetEnrollmentStatus
compute-optimizer:GetEnrollmentStatusesForOrganization	compute-optimizer:GetEnrollmentStatusesForOrganization,organizations:ListAccounts
compute-optimizer:GetIdleRecommendations	compute-optimizer:GetIdleRecommendations
compute-optimizer:GetLambdaFunctionRecommendations	compute-optimizer:GetLambdaFunctionRecommendations,lambda:ListFunctions,lambda:ListProvisionedConcurrencyConfigs
compute-optimizer:GetLicenseRecommendations	compute-optimizer:GetLicenseRecommendations,ec2:DescribeInstances
compute-optimizer:GetRDSDatabaseRecommendationProjectedMetrics	compute-optimizer:GetRDSDatabaseRecommendationProjectedMetrics,rds:DescribeDBInstances
compute-optimizer:GetRDSDatabaseRecommendations	compute-optimizer:GetRDSDatabaseRecommendations,rds:DescribeDBClusters,rds:DescribeDBInstances
compute-optimizer:GetRecommendationPreferences	compute-optimizer:GetRecommendationPreferences
compute-optimizer:GetRecommendationSummaries	compute-optimizer:GetRecommendationSummaries
compute-optimizer:PutRecommendationPreferences	compute-optimizer:PutRecommendationPreferences
compute-optimizer:UpdateEnrollmentStatus	compute-optimizer:UpdateEnrollmentStatus
config:AssociateResourceTypes	config:AssociateResourceTypes
config:BatchGetAggregateResourceConfig	config:BatchGetAggregateResourceConfig
config:BatchGetResourceConfig	config:BatchGetResourceConfig
config:DeleteAggregationAuthorization	config:DeleteAggregationAuthorization
config:DeleteConfigRule	config:DeleteConfigRule
config:DeleteConfigurationAggregator	config:DeleteConfigurationAggregator
config:DeleteConfigurationRecorder	config:DeleteConfigurationRecorder
config:DeleteConformancePack	config:DeleteConformancePack
config:DeleteConnector	config:DeleteConnector
config:DeleteDeliveryChannel	config:DeleteDeliveryChannel
config:DeleteEvaluationResults	config:DeleteEvaluationResults
config:DeleteOrganizationConfigRule	config:DeleteOrganizationConfigRule
config:DeleteOrganizationConformancePack	config:DeleteOrganizationConformancePack
config:DeletePendingAggregationRequest	config:DeletePendingAggregationRequest
config:DeleteRemediationConfiguration	config:DeleteRemediationConfiguration
config:DeleteRemediationExceptions	config:DeleteRemediationExceptions
config:DeleteResourceConfig	config:DeleteResourceConfig
config:DeleteRetentionConfiguration	config:DeleteRetentionConfiguration
config:DeleteServiceLinkedConfigurationRecorder	config:DeleteServiceLinkedConfigurationRecorder
config:DeleteStoredQuery	config:DeleteStoredQuery
config:DeliverConfigSnapshot	config:DeliverConfigSnapshot
config:DescribeAggregateComplianceByConfigRules	config:DescribeAggregateComplianceByConfigRules
config:DescribeAggregateComplianceByConformancePacks	config:DescribeAggregateComplianceByConformancePacks
config:DescribeAggregationAuthorizations	config:DescribeAggregationAuthorizations
config:DescribeComplianceByConfigRule	config:DescribeComplianceByConfigRule
config:DescribeComplianceByResource	config:DescribeComplianceByResource
config:DescribeConfigRuleEvaluationStatus	config:DescribeConfigRuleEvaluationStatus
config:DescribeConfigRules	config:DescribeConfigRules
config:DescribeConfigurationAggregatorSourcesStatus	config:DescribeConfigurationAggregatorSourcesStatus
config:DescribeConfigurationAggregators	config:DescribeConfigurationAggregators
config:DescribeConfigurationRecorderStatus	config:DescribeConfigurationRecorderStatus
config:DescribeConfigurationRecorders	config:DescribeConfigurationRecorders
config:DescribeConformancePackCompliance	config:DescribeConformancePackCompliance
config:DescribeConformancePackStatus	config:DescribeConformancePackStatus
config:DescribeConformancePacks	config:DescribeConformancePacks
config:DescribeDeliveryChannelStatus	config:DescribeDeliveryChannelStatus
config:DescribeDeliveryChannels	config:DescribeDeliveryChannels
config:DescribeOrganizationConfigRuleStatuses	config:DescribeOrganizationConfigRuleStatuses
config:DescribeOrganizationConfigRules	config:DescribeOrganizationConfigRules
config:DescribeOrganizationConformancePackStatuses	config:DescribeOrganizationConformancePackStatuses
config:DescribeOrganizationConformancePacks	config:DescribeOrganizationConformancePacks
config:DescribePendingAggregationRequests	config:DescribePendingAggregationRequests
config:DescribeRemediationConfigurations	config:DescribeRemediationConfigurations
config:DescribeRemediationExceptions	config:DescribeRemediationExceptions
config:DescribeRemediationExecutionStatus	config:DescribeRemediationExecutionStatus
config:DescribeRetentionConfigurations	config:DescribeRetentionConfigurations
config:DisassociateResourceTypes	config:DisassociateResourceTypes
config:GetAggregateComplianceDetailsByConfigRule	config:GetAggregateComplianceDetailsByConfigRule
config:GetAggregateConfigRuleComplianceSummary	config:GetAggregateConfigRuleComplianceSummary
config:GetAggregateConformancePackComplianceSummary	config:GetAggregateConformancePackComplianceSummary
config:GetAggregateDiscoveredResourceCounts	config:GetAggregateDiscoveredResourceCounts
config:GetAggregateResourceConfig	config:GetAggregateResourceConfig
